CID,CNm,LID_Lane,LAT,LAD,VID
C661,TRK-85-RV,,0.0,0.0,
C662,R-00119889,,0.0,0.0,
C663,TRK-0-DJ,,0.0,0.0,
C664,TRK-57-AF,,0.0,0.0,
C665,TRK-77-UF,,0.0,0.0,
C666,TRK-21-LH,,0.0,0.0,
C667,R-00121591,,0.0,0.0,
C668,TRK-19-PW,,0.0,0.0,
C669,TRK-69-IC,,0.0,0.0,
C670,TRK-22-WA,,0.0,0.0,
C671,R-00134014,,0.0,0.0,
C672,TRK-49-DR,,0.0,0.0,
C673,TRK-94-XL,,0.0,0.0,
C674,TRK-15-RM,,0.0,0.0,
C675,TRK-14-LQ,,0.0,0.0,
C676,R-00135792,,0.0,0.0,
C677,TRK-63-UW,,0.0,0.0,
C678,TRK-87-SX,,0.0,0.0,
C679,R-00122695,,0.0,0.0,
C680,TRK-34-BN,,0.0,0.0,
C681,R-00122984,,0.0,0.0,
C682,TRK-26-EY,,0.0,0.0,
C683,R-00123176,,0.0,0.0,
C684,TRK-20-OF,,0.0,0.0,
C685,TRK-88-ZL,,0.0,0.0,
C686,R-00123534,,0.0,0.0,
C687,TRK-81-IT,,0.0,0.0,
C688,R-00123663,,0.0,0.0,
C689,TRK-12-HY,,0.0,0.0,
C690,R-00123697,,0.0,0.0,
C691,TRK-46-PZ,,0.0,0.0,
C692,TRK-33-DS,,0.0,0.0,
C693,TRK-25-QV,,0.0,0.0,
C694,TRK-93-WF,,0.0,0.0,
C695,TRK-54-UP,,0.0,0.0,
C696,TRK-81-VQ,,0.0,0.0,
C697,R-00125699,,0.0,0.0,
C698,TRK-78-VB,,0.0,0.0,
C699,R-00137335,,0.0,0.0,
C700,TRK-22-DE,,0.0,0.0,
C701,R-00137621,,0.0,0.0,
C702,TRK-11-DP,,0.0,0.0,
C703,TRK-32-TT,,0.0,0.0,
C704,TRK-5-NW,,0.0,0.0,
C705,R-00125870,,0.0,0.0,
C706,TRK-41-EF,,0.0,0.0,
C707,TRK-27-LI,,0.0,0.0,
C708,TRK-30-OI,,0.0,0.0,
C709,R-00126382,,0.0,0.0,
C710,TRK-58-WY,,0.0,0.0,
C711,R-00126635,,0.0,0.0,
C712,TRK-14-PI,,0.0,0.0,
C713,TRK-38-NJ,,0.0,0.0,
C714,TRK-18-EU,,0.0,0.0,
C715,TRK-9-QX,,0.0,0.0,
C716,TRK-68-SD,,0.0,0.0,
C717,TRK-35-MV,,0.0,0.0,
C718,TRK-32-EZ,,0.0,0.0,
C719,TRK-74-PE,,0.0,0.0,
C720,R-00138285,,0.0,0.0,
C721,TRK-81-RO,,0.0,0.0,
C722,R-00138507,,0.0,0.0,
C723,TRK-6-FX,,0.0,0.0,
C724,TRK-91-MA,,0.0,0.0,
C725,TRK-14-DF,,0.0,0.0,
C726,TRK-4-JM,,0.0,0.0,
C727,TRK-43-WN,,0.0,0.0,
C728,R-00138983,,0.0,0.0,
C729,TRK-86-NP,,0.0,0.0,
C730,TRK-64-SH,,0.0,0.0,
C731,R-00139905,,0.0,0.0,
C732,TRK-18-ZY,,0.0,0.0,
C733,R-00139975,,0.0,0.0,
C734,TRK-88-RB,,0.0,0.0,
C735,R-00140041,,0.0,0.0,
C736,TRK-55-FE,,0.0,0.0,
C737,R-00140211,,0.0,0.0,
C738,TRK-27-TK,,0.0,0.0,
C739,R-00128778,,0.0,0.0,
C740,TRK-78-AN,,0.0,0.0,
C741,TRK-82-BD,,0.0,0.0,
C742,R-00131158,,0.0,0.0,
C743,TRK-53-GD,,0.0,0.0,
C744,R-00140238,,0.0,0.0,
C745,TRK-54-UL,,0.0,0.0,
C746,TRK-36-SS,,0.0,0.0,
C747,TRK-64-PX,,0.0,0.0,
C748,TRK-74-FN,,0.0,0.0,
C749,R-00140966,,0.0,0.0,
C750,R-00141662,,0.0,0.0,
C751,TRK-92-OO,,0.0,0.0,
C752,TRK-60-OC,,0.0,0.0,
C753,R-00142293,,0.0,0.0,
C754,TRK-30-VM,,0.0,0.0,
C755,TRK-25-GU,,0.0,0.0,
C756,R-00142579,,0.0,0.0,
C757,TRK-19-VX,,0.0,0.0,
C758,R-00131521,,0.0,0.0,
C759,TRK-25-QG,,0.0,0.0,
C760,TRK-81-AY,,0.0,0.0,
C761,TRK-19-MS,,0.0,0.0,
C762,TRK-94-EZ,,0.0,0.0,
C763,TRK-0-JZ,,0.0,0.0,
C764,TRK-46-YE,,0.0,0.0,
C765,R-00145240,,0.0,0.0,
C766,TRK-7-EW,,0.0,0.0,
C767,R-00145409,,0.0,0.0,
C768,R-00134024,,0.0,0.0,
C769,TRK-64-CK,,0.0,0.0,
C770,TRK-15-VP,,0.0,0.0,
C771,TRK-30-KQ,,0.0,0.0,
C772,TRK-69-TO,,0.0,0.0,
C773,TRK-56-BS,,0.0,0.0,
C774,R-00135171,,0.0,0.0,
C775,TRK-67-CA,,0.0,0.0,
C776,TRK-80-WR,,0.0,0.0,
C777,R-00147030,,0.0,0.0,
C778,TRK-15-AN,,0.0,0.0,
C779,R-00147088,,0.0,0.0,
C780,TRK-73-GP,,0.0,0.0,
C781,TRK-33-UZ,,0.0,0.0,
C782,TRK-47-IA,,0.0,0.0,
C783,TRK-81-LF,,0.0,0.0,
C784,TRK-11-WU,,0.0,0.0,
C785,R-00184325,,0.0,0.0,
C786,TRK-86-LR,,0.0,0.0,
C787,TRK-50-MB,,0.0,0.0,
C788,TRK-85-BS,,0.0,0.0,
C789,TRK-3-QB,,0.0,0.0,
C790,R-00148554,,0.0,0.0,
C791,TRK-61-ZF,,0.0,0.0,
C792,TRK-61-PN,,0.0,0.0,
C793,R-00149780,,0.0,0.0,
C794,R-00149883,,0.0,0.0,
C795,R-00150084,,0.0,0.0,
C796,TRK-0-MA,,0.0,0.0,
C797,TRK-85-TD,,0.0,0.0,
C798,TRK-11-SE,,0.0,0.0,
C799,R-00150359,,0.0,0.0,
C800,R-00136239,,0.0,0.0,
C801,TRK-15-ZN,,0.0,0.0,
C802,R-00138751,,0.0,0.0,
C803,TRK-52-PG,,0.0,0.0,
C804,TRK-11-AO,,0.0,0.0,
C805,R-00121140,,0.0,0.0,
C806,TRK-63-GF,,0.0,0.0,
C807,TRK-80-XF,,0.0,0.0,
C808,TRK-35-FX,,0.0,0.0,
C809,TRK-82-LK,,0.0,0.0,
C810,TRK-16-JM,,0.0,0.0,
C811,R-00139899,,0.0,0.0,
C812,TRK-12-TY,,0.0,0.0,
C813,R-00151024,,0.0,0.0,
C814,TRK-49-QK,,0.0,0.0,
C815,TRK-23-RC,,0.0,0.0,
C816,TRK-30-ES,,0.0,0.0,
C817,R-00152396,,0.0,0.0,
C818,TRK-70-EY,,0.0,0.0,
C819,TRK-82-WA,,0.0,0.0,
C820,TRK-18-VJ,,0.0,0.0,
C821,R-00119917,,0.0,0.0,
C822,TRK-28-FK,,0.0,0.0,
C823,R-00153568,,0.0,0.0,
C824,TRK-27-PI,,0.0,0.0,
C825,TRK-35-ZU,,0.0,0.0,
C826,TRK-87-UA,,0.0,0.0,
C827,TRK-21-BC,,0.0,0.0,
C828,R-00154858,,0.0,0.0,
C829,TRK-22-CC,,0.0,0.0,
C830,TRK-15-QF,,0.0,0.0,
C831,TRK-1-SM,,0.0,0.0,
C832,R-00155332,,0.0,0.0,
C833,TRK-1-IU,,0.0,0.0,
C834,TRK-67-JY,,0.0,0.0,
C835,TRK-76-SY,,0.0,0.0,
C836,TRK-80-SV,,0.0,0.0,
C837,R-00142226,,0.0,0.0,
C838,TRK-62-GK,,0.0,0.0,
C839,TRK-87-FL,,0.0,0.0,
C840,TRK-61-GD,,0.0,0.0,
C841,TRK-4-IJ,,0.0,0.0,
C842,R-00143823,,0.0,0.0,
C843,TRK-75-RT,,0.0,0.0,
C844,R-00120364,,0.0,0.0,
C845,TRK-79-KB,,0.0,0.0,
C846,R-00121432,,0.0,0.0,
C847,TRK-58-MQ,,0.0,0.0,
C848,TRK-59-NQ,,0.0,0.0,
C849,R-00122075,,0.0,0.0,
C850,TRK-8-FP,,0.0,0.0,
C851,TRK-62-NG,,0.0,0.0,
C852,TRK-91-QH,,0.0,0.0,
C853,R-00122608,,0.0,0.0,
C854,TRK-46-SJ,,0.0,0.0,
C855,TRK-63-XK,,0.0,0.0,
C856,TRK-53-YV,,0.0,0.0,
C857,R-00119695,,0.0,0.0,
C858,TRK-4-RB,,0.0,0.0,
C859,TRK-34-SS,,0.0,0.0,
C860,TRK-48-GT,,0.0,0.0,
C861,R-00121581,,0.0,0.0,
C862,TRK-9-FW,,0.0,0.0,
C863,TRK-17-DE,,0.0,0.0,
C864,TRK-7-ZS,,0.0,0.0,
C865,TRK-37-GJ,,0.0,0.0,
C866,TRK-69-HO,,0.0,0.0,
C867,TRK-46-AV,,0.0,0.0,
C868,TRK-75-EP,,0.0,0.0,
C869,R-00186558,,0.0,0.0,
C870,TRK-95-JB,,0.0,0.0,
C871,R-00186846,,0.0,0.0,
C872,TRK-33-KK,,0.0,0.0,
C873,TRK-68-EX,,0.0,0.0,
C874,R-00187843,,0.0,0.0,
C875,TRK-40-TW,,0.0,0.0,
C876,TRK-89-QF,,0.0,0.0,
C877,TRK-63-MB,,0.0,0.0,
C878,TRK-56-QM,,0.0,0.0,
C879,TRK-66-AN,,0.0,0.0,
C880,R-00145173,,0.0,0.0,
C881,TRK-39-PT,,0.0,0.0,
C882,TRK-1-TZ,,0.0,0.0,
C883,TRK-66-GC,,0.0,0.0,
C884,R-00145521,,0.0,0.0,
C885,TRK-0-QG,,0.0,0.0,
C886,TRK-98-VV,,0.0,0.0,
C887,TRK-8-EW,,0.0,0.0,
C888,R-00188771,,0.0,0.0,
C889,TRK-77-LG,,0.0,0.0,
C890,R-00188772,,0.0,0.0,
C891,R-00188984,,0.0,0.0,
C892,TRK-92-QO,,0.0,0.0,
C893,TRK-34-VX,,0.0,0.0,
C894,TRK-84-TZ,,0.0,0.0,
C895,R-00189931,,0.0,0.0,
C896,TRK-50-CZ,,0.0,0.0,
C897,R-00190007,,0.0,0.0,
C898,TRK-26-ZB,,0.0,0.0,
C899,TRK-79-BX,,0.0,0.0,
C900,R-00190862,,0.0,0.0,
C901,TRK-89-WI,,0.0,0.0,
C902,R-00190926,,0.0,0.0,
C903,TRK-54-IL,,0.0,0.0,
C904,TRK-91-UF,,0.0,0.0,
C905,TRK-19-VG,,0.0,0.0,
C906,TRK-41-TT,,0.0,0.0,
C907,R-00192682,,0.0,0.0,
C908,TRK-28-WA,,0.0,0.0,
C909,TRK-61-WD,,0.0,0.0,
C910,TRK-87-RI,,0.0,0.0,
C911,TRK-2-GC,,0.0,0.0,
C912,R-00120652,,0.0,0.0,
C913,TRK-70-MM,,0.0,0.0,
C914,R-00120706,,0.0,0.0,
C915,TRK-25-OO,,0.0,0.0,
C916,TRK-41-KE,,0.0,0.0,
C917,TRK-49-SE,,0.0,0.0,
C918,R-00192937,,0.0,0.0,
C919,TRK-85-RK,,0.0,0.0,
C920,R-00193371,,0.0,0.0,
C921,TRK-24-JB,,0.0,0.0,
C922,TRK-9-KI,,0.0,0.0,
C923,R-00193828,,0.0,0.0,
C924,TRK-85-YS,,0.0,0.0,
C925,TRK-87-LE,,0.0,0.0,
C926,TRK-93-HM,,0.0,0.0,
C927,TRK-48-JO,,0.0,0.0,
C928,R-00194450,,0.0,0.0,
C929,TRK-14-WQ,,0.0,0.0,
C930,TRK-81-LT,,0.0,0.0,
C931,TRK-69-LM,,0.0,0.0,
C932,TRK-91-HN,,0.0,0.0,
C933,TRK-16-AS,,0.0,0.0,
C934,TRK-17-SS,,0.0,0.0,
C935,TRK-30-VA,,0.0,0.0,
C936,R-00122061,,0.0,0.0,
C937,TRK-93-RO,,0.0,0.0,
C938,TRK-58-NJ,,0.0,0.0,
C939,TRK-20-WL,,0.0,0.0,
C940,TRK-83-CS,,0.0,0.0,
C941,TRK-96-VH,,0.0,0.0,
C942,R-00122688,,0.0,0.0,
C943,TRK-27-UM,,0.0,0.0,
C944,R-00122855,,0.0,0.0,
C945,TRK-95-FT,,0.0,0.0,
C946,TRK-82-DE,,0.0,0.0,
C947,TRK-8-CF,,0.0,0.0,
C948,R-00123856,,0.0,0.0,
C949,TRK-7-SF,,0.0,0.0,
C950,TRK-51-LA,,0.0,0.0,
C951,TRK-82-LF,,0.0,0.0,
C952,R-00124590,,0.0,0.0,
C953,TRK-48-YH,,0.0,0.0,
C954,TRK-32-JF,,0.0,0.0,
C955,TRK-87-XS,,0.0,0.0,
C956,TRK-7-WI,,0.0,0.0,
C957,TRK-18-HJ,,0.0,0.0,
C958,TRK-67-ZO,,0.0,0.0,
C959,TRK-51-PD,,0.0,0.0,
C960,TRK-31-BS,,0.0,0.0,
C961,TRK-52-CI,,0.0,0.0,
C962,TRK-46-XF,,0.0,0.0,
C963,R-00122680,,0.0,0.0,
C964,TRK-19-MM,,0.0,0.0,
C965,TRK-37-ZQ,,0.0,0.0,
C966,TRK-73-UD,,0.0,0.0,
C967,R-00123519,,0.0,0.0,
C968,TRK-66-TS,,0.0,0.0,
C969,TRK-40-JZ,,0.0,0.0,
C970,TRK-14-PN,,0.0,0.0,
C971,TRK-41-ML,,0.0,0.0,
C972,TRK-76-GY,,0.0,0.0,
C973,TRK-86-QY,,0.0,0.0,
C974,R-00125328,,0.0,0.0,
C975,TRK-93-IK,,0.0,0.0,
C976,TRK-77-NN,,0.0,0.0,
C977,TRK-50-CU,,0.0,0.0,
C978,TRK-67-OY,,0.0,0.0,
C979,R-00125769,,0.0,0.0,
C980,TRK-39-HB,,0.0,0.0,
C981,R-00122952,,0.0,0.0,
C982,TRK-93-YW,,0.0,0.0,
C983,TRK-67-KA,,0.0,0.0,
C984,TRK-73-QA,,0.0,0.0,
C985,R-00124155,,0.0,0.0,
C986,TRK-9-FR,,0.0,0.0,
C987,TRK-60-UA,,0.0,0.0,
C988,R-00124614,,0.0,0.0,
C989,TRK-72-WI,,0.0,0.0,
C990,TRK-74-OQ,,0.0,0.0,
C991,R-00125240,,0.0,0.0,
C992,TRK-5-YG,,0.0,0.0,
C993,TRK-9-CH,,0.0,0.0,
C994,TRK-21-OH,,0.0,0.0,
C995,TRK-92-HK,,0.0,0.0,
C996,TRK-72-TY,,0.0,0.0,
C997,R-00194670,,0.0,0.0,
C998,TRK-43-PZ,,0.0,0.0,
C999,R-00194862,,0.0,0.0,
C1000,TRK-30-SG,,0.0,0.0,
C1001,R-00194905,,0.0,0.0,
C1002,TRK-73-JI,,0.0,0.0,
C1003,R-00195985,,0.0,0.0,
C1004,R-00196017,,0.0,0.0,
C1005,TRK-96-DZ,,0.0,0.0,
C1006,TRK-88-LG,,0.0,0.0,
C1007,TRK-82-EX,,0.0,0.0,
C1008,TRK-84-WE,,0.0,0.0,
C1009,TRK-92-UM,,0.0,0.0,
C1010,TRK-75-OX,,0.0,0.0,
C1011,TRK-43-DA,,0.0,0.0,
C1012,TRK-47-HA,,0.0,0.0,
C1013,TRK-59-TA,,0.0,0.0,
C1014,TRK-89-XB,,0.0,0.0,
C1015,TRK-13-DX,,0.0,0.0,
C1016,TRK-87-UD,,0.0,0.0,
C1017,TRK-19-LO,,0.0,0.0,
C1018,TRK-27-JW,,0.0,0.0,
C1019,R-00125094,,0.0,0.0,
C1020,TRK-57-IB,,0.0,0.0,
C1021,TRK-95-UC,,0.0,0.0,
C1022,TRK-98-IO,,0.0,0.0,
C1023,R-00126010,,0.0,0.0,
C1024,TRK-53-BR,,0.0,0.0,
C1025,R-00126564,,0.0,0.0,
C1026,TRK-42-WF,,0.0,0.0,
C1027,R-00126629,,0.0,0.0,
C1028,TRK-8-JI,,0.0,0.0,
C1029,TRK-69-DW,,0.0,0.0,
C1030,TRK-80-EE,,0.0,0.0,
C1031,TRK-77-MP,,0.0,0.0,
C1032,TRK-89-YP,,0.0,0.0,
C1033,R-00197263,,0.0,0.0,
C1034,TRK-55-BV,,0.0,0.0,
C1035,R-00197367,,0.0,0.0,
C1036,TRK-60-BZ,,0.0,0.0,
C1037,TRK-97-CI,,0.0,0.0,
C1038,TRK-22-AJ,,0.0,0.0,
C1039,TRK-65-MO,,0.0,0.0,
C1040,TRK-44-HV,,0.0,0.0,
C1041,TRK-84-GI,,0.0,0.0,
C1042,TRK-6-WM,,0.0,0.0,
C1043,TRK-28-DZ,,0.0,0.0,
C1044,TRK-63-MA,,0.0,0.0,
C1045,TRK-35-LS,,0.0,0.0,
C1046,R-00199482,,0.0,0.0,
C1047,TRK-96-KC,,0.0,0.0,
C1048,TRK-82-HN,,0.0,0.0,
C1049,R-00200294,,0.0,0.0,
C1050,TRK-97-DW,,0.0,0.0,
C1051,R-00201450,,0.0,0.0,
C1052,TRK-84-CA,,0.0,0.0,
C1053,TRK-44-JC,,0.0,0.0,
C1054,R-00201543,,0.0,0.0,
C1055,TRK-82-VD,,0.0,0.0,
C1056,TRK-27-KV,,0.0,0.0,
C1057,TRK-86-TS,,0.0,0.0,
C1058,TRK-24-UB,,0.0,0.0,
C1059,R-00121171,,0.0,0.0,
C1060,TRK-94-LG,,0.0,0.0,
C1061,TRK-1-RG,,0.0,0.0,
C1062,TRK-60-MU,,0.0,0.0,
C1063,TRK-26-PE,,0.0,0.0,
C1064,R-00126374,,0.0,0.0,
C1065,TRK-50-OY,,0.0,0.0,
C1066,TRK-10-VA,,0.0,0.0,
C1067,TRK-95-IT,,0.0,0.0,
C1068,TRK-96-JT,,0.0,0.0,
C1069,TRK-98-LT,,0.0,0.0,
C1070,TRK-26-HY,,0.0,0.0,
C1071,TRK-81-FE,,0.0,0.0,
C1072,TRK-54-UK,,0.0,0.0,
C1073,TRK-43-EO,,0.0,0.0,
C1074,TRK-60-VO,,0.0,0.0,
C1075,R-00155445,,0.0,0.0,
C1076,TRK-14-GG,,0.0,0.0,
C1077,R-00156272,,0.0,0.0,
C1078,TRK-50-ME,,0.0,0.0,
C1079,R-00156548,,0.0,0.0,
C1080,R-00156791,,0.0,0.0,
C1081,TRK-74-LY,,0.0,0.0,
C1082,R-00157186,,0.0,0.0,
C1083,TRK-73-QN,,0.0,0.0,
C1084,R-00127614,,0.0,0.0,
C1085,TRK-3-GU,,0.0,0.0,
C1086,TRK-34-GZ,,0.0,0.0,
C1087,R-00128458,,0.0,0.0,
C1088,TRK-55-SA,,0.0,0.0,
C1089,TRK-76-YM,,0.0,0.0,
C1090,TRK-18-TD,,0.0,0.0,
C1091,R-00125837,,0.0,0.0,
C1092,TRK-8-XD,,0.0,0.0,
C1093,TRK-41-ZI,,0.0,0.0,
C1094,TRK-95-HA,,0.0,0.0,
C1095,TRK-48-SN,,0.0,0.0,
C1096,R-00127078,,0.0,0.0,
C1097,TRK-61-QZ,,0.0,0.0,
C1098,TRK-84-NA,,0.0,0.0,
C1099,TRK-28-QG,,0.0,0.0,
C1100,TRK-94-EE,,0.0,0.0,
C1101,TRK-45-CG,,0.0,0.0,
C1102,R-00130644,,0.0,0.0,
C1103,R-00131046,,0.0,0.0,
C1104,TRK-69-GW,,0.0,0.0,
C1105,TRK-41-UC,,0.0,0.0,
C1106,TRK-66-OH,,0.0,0.0,
C1107,R-00131615,,0.0,0.0,
C1108,TRK-86-ZI,,0.0,0.0,
C1109,TRK-30-QK,,0.0,0.0,
C1110,TRK-32-SK,,0.0,0.0,
C1111,TRK-20-HD,,0.0,0.0,
C1112,R-00132671,,0.0,0.0,
C1113,TRK-11-TG,,0.0,0.0,
C1114,TRK-49-FI,,0.0,0.0,
C1115,R-00132754,,0.0,0.0,
C1116,TRK-94-YJ,,0.0,0.0,
C1117,TRK-27-EL,,0.0,0.0,
C1118,R-00132898,,0.0,0.0,
C1119,TRK-40-MP,,0.0,0.0,
C1120,R-00119057,,0.0,0.0,
C1121,TRK-59-DD,,0.0,0.0,
C1122,TRK-41-MV,,0.0,0.0,
C1123,TRK-85-ZA,,0.0,0.0,
C1124,TRK-72-CI,,0.0,0.0,
C1125,TRK-12-LG,,0.0,0.0,
C1126,R-00120778,,0.0,0.0,
C1127,TRK-97-IR,,0.0,0.0,
C1128,R-00129144,,0.0,0.0,
C1129,R-00129901,,0.0,0.0,
C1130,TRK-13-FE,,0.0,0.0,
C1131,TRK-38-QJ,,0.0,0.0,
C1132,R-00130758,,0.0,0.0,
C1133,TRK-78-EL,,0.0,0.0,
C1134,TRK-53-VR,,0.0,0.0,
C1135,R-00131232,,0.0,0.0,
C1136,TRK-57-KD,,0.0,0.0,
C1137,R-00133469,,0.0,0.0,
C1138,TRK-17-LL,,0.0,0.0,
C1139,R-00133769,,0.0,0.0,
C1140,TRK-20-ZW,,0.0,0.0,
C1141,R-00133787,,0.0,0.0,
C1142,TRK-38-RX,,0.0,0.0,
C1143,TRK-96-SD,,0.0,0.0,
C1144,R-00134041,,0.0,0.0,
C1145,TRK-94-LH,,0.0,0.0,
C1146,R-00134364,,0.0,0.0,
C1147,TRK-21-WT,,0.0,0.0,
C1148,TRK-61-AD,,0.0,0.0,
C1149,TRK-86-FT,,0.0,0.0,
C1150,R-00135531,,0.0,0.0,
C1151,TRK-1-PF,,0.0,0.0,
C1152,R-00127919,,0.0,0.0,
C1153,TRK-11-ZF,,0.0,0.0,
C1154,R-00128070,,0.0,0.0,
C1155,TRK-63-UL,,0.0,0.0,
C1156,R-00128505,,0.0,0.0,
C1157,TRK-3-NC,,0.0,0.0,
C1158,TRK-96-CG,,0.0,0.0,
C1159,TRK-29-AB,,0.0,0.0,
C1160,TRK-17-HN,,0.0,0.0,
C1161,TRK-2-IU,,0.0,0.0,
C1162,R-00131673,,0.0,0.0,
C1163,TRK-3-JU,,0.0,0.0,
C1164,TRK-89-MB,,0.0,0.0,
C1165,TRK-13-JC,,0.0,0.0,
C1166,TRK-15-LC,,0.0,0.0,
C1167,TRK-85-EY,,0.0,0.0,
C1168,TRK-13-AD,,0.0,0.0,
C1169,TRK-25-DE,,0.0,0.0,
C1170,TRK-97-FD,,0.0,0.0,
C1171,TRK-78-XN,,0.0,0.0,
C1172,TRK-4-HA,,0.0,0.0,
C1173,TRK-23-RB,,0.0,0.0,
C1174,R-00130452,,0.0,0.0,
C1175,TRK-69-KZ,,0.0,0.0,
C1176,TRK-1-KE,,0.0,0.0,
C1177,TRK-44-WJ,,0.0,0.0,
C1178,R-00131051,,0.0,0.0,
C1179,TRK-74-LW,,0.0,0.0,
C1180,TRK-17-SY,,0.0,0.0,
C1181,R-00132044,,0.0,0.0,
C1182,TRK-77-QI,,0.0,0.0,
C1183,TRK-34-KS,,0.0,0.0,
C1184,TRK-98-CK,,0.0,0.0,
C1185,TRK-89-JR,,0.0,0.0,
C1186,R-00132981,,0.0,0.0,
C1187,TRK-24-RS,,0.0,0.0,
C1188,R-00138737,,0.0,0.0,
C1189,TRK-38-BG,,0.0,0.0,
C1190,R-00139255,,0.0,0.0,
C1191,TRK-61-ZZ,,0.0,0.0,
C1192,TRK-68-SE,,0.0,0.0,
C1193,TRK-58-JX,,0.0,0.0,
C1194,R-00141759,,0.0,0.0,
C1195,TRK-90-HS,,0.0,0.0,
C1196,R-00142346,,0.0,0.0,
C1197,TRK-83-WO,,0.0,0.0,
C1198,TRK-40-WN,,0.0,0.0,
C1199,TRK-3-MF,,0.0,0.0,
C1200,TRK-28-XK,,0.0,0.0,
C1201,R-00144301,,0.0,0.0,
C1202,TRK-58-BM,,0.0,0.0,
C1203,TRK-39-IJ,,0.0,0.0,
C1204,TRK-64-YK,,0.0,0.0,
C1205,TRK-91-WB,,0.0,0.0,
C1206,R-00120384,,0.0,0.0,
C1207,TRK-0-EC,,0.0,0.0,
C1208,TRK-54-DU,,0.0,0.0,
C1209,TRK-11-HW,,0.0,0.0,
C1210,TRK-98-LD,,0.0,0.0,
C1211,R-00121785,,0.0,0.0,
C1212,TRK-15-BE,,0.0,0.0,
C1213,TRK-93-BH,,0.0,0.0,
C1214,TRK-2-ZO,,0.0,0.0,
C1215,R-00122707,,0.0,0.0,
C1216,TRK-46-NN,,0.0,0.0,
C1217,R-00122944,,0.0,0.0,
C1218,TRK-85-QW,,0.0,0.0,
C1219,TRK-49-WC,,0.0,0.0,
C1220,TRK-23-RF,,0.0,0.0,
C1221,R-00123694,,0.0,0.0,
C1222,TRK-43-MZ,,0.0,0.0,
C1223,R-00126098,,0.0,0.0,
C1224,TRK-18-IX,,0.0,0.0,
C1225,TRK-21-LX,,0.0,0.0,
C1226,R-00126460,,0.0,0.0,
C1227,R-00126618,,0.0,0.0,
C1228,TRK-96-YH,,0.0,0.0,
C1229,TRK-94-MP,,0.0,0.0,
C1230,TRK-0-RP,,0.0,0.0,
C1231,R-00126880,,0.0,0.0,
C1232,TRK-61-AS,,0.0,0.0,
C1233,TRK-60-AL,,0.0,0.0,
C1234,TRK-78-NP,,0.0,0.0,
C1235,R-00127754,,0.0,0.0,
C1236,TRK-44-QZ,,0.0,0.0,
C1237,TRK-57-DA,,0.0,0.0,
C1238,R-00127933,,0.0,0.0,
C1239,TRK-25-NG,,0.0,0.0,
C1240,R-00128308,,0.0,0.0,
C1241,TRK-4-YU,,0.0,0.0,
C1242,R-00144625,,0.0,0.0,
C1243,TRK-85-NY,,0.0,0.0,
C1244,TRK-10-RO,,0.0,0.0,
C1245,R-00145213,,0.0,0.0,
C1246,TRK-79-DV,,0.0,0.0,
C1247,R-00145596,,0.0,0.0,
C1248,TRK-66-WJ,,0.0,0.0,
C1249,TRK-41-NQ,,0.0,0.0,
C1250,TRK-68-QD,,0.0,0.0,
C1251,TRK-80-ZM,,0.0,0.0,
C1252,R-00124765,,0.0,0.0,
C1253,TRK-25-RO,,0.0,0.0,
C1254,TRK-26-TH,,0.0,0.0,
C1255,TRK-97-MK,,0.0,0.0,
C1256,TRK-21-RM,,0.0,0.0,
C1257,R-00126892,,0.0,0.0,
C1258,TRK-73-MS,,0.0,0.0,
C1259,TRK-86-ZS,,0.0,0.0,
C1260,TRK-26-MU,,0.0,0.0,
C1261,R-00127173,,0.0,0.0,
C1262,TRK-57-HD,,0.0,0.0,
C1263,TRK-11-KH,,0.0,0.0,
C1264,TRK-38-WT,,0.0,0.0,
C1265,R-00133768,,0.0,0.0,
C1266,R-00134131,,0.0,0.0,
C1267,TRK-85-XK,,0.0,0.0,
C1268,R-00134400,,0.0,0.0,
C1269,TRK-57-GV,,0.0,0.0,
C1270,TRK-49-ZN,,0.0,0.0,
C1271,TRK-63-IS,,0.0,0.0,
C1272,TRK-92-GX,,0.0,0.0,
C1273,TRK-62-XO,,0.0,0.0,
C1274,R-00127829,,0.0,0.0,
C1275,TRK-20-NC,,0.0,0.0,
C1276,R-00128147,,0.0,0.0,
C1277,TRK-41-TO,,0.0,0.0,
C1278,R-00128552,,0.0,0.0,
C1279,TRK-50-IE,,0.0,0.0,
C1280,TRK-68-RF,,0.0,0.0,
C1281,TRK-72-VF,,0.0,0.0,
C1282,R-00129272,,0.0,0.0,
C1283,TRK-67-LJ,,0.0,0.0,
C1284,TRK-72-ZT,,0.0,0.0,
C1285,TRK-49-KJ,,0.0,0.0,
C1286,TRK-54-VY,,0.0,0.0,
C1287,TRK-49-GG,,0.0,0.0,
C1288,R-00131215,,0.0,0.0,
C1289,TRK-40-TC,,0.0,0.0,
C1290,TRK-95-RI,,0.0,0.0,
C1291,TRK-96-YX,,0.0,0.0,
C1292,R-00131889,,0.0,0.0,
C1293,TRK-21-RC,,0.0,0.0,
C1294,TRK-36-WK,,0.0,0.0,
C1295,R-00120613,,0.0,0.0,
C1296,TRK-31-ZK,,0.0,0.0,
C1297,R-00120620,,0.0,0.0,
C1298,TRK-38-GL,,0.0,0.0,
C1299,TRK-1-LR,,0.0,0.0,
C1300,R-00120785,,0.0,0.0,
C1301,TRK-5-PR,,0.0,0.0,
C1302,R-00121061,,0.0,0.0,
C1303,TRK-15-LW,,0.0,0.0,
