LID,POL,POD,AA_Time_Actual_Arrival,AA_Delay,COUNTRY
L0592,USSEA,GBLHR,,0.0,GB
L0593,GBMAN,MACMN,,0.0,MA
L0594,CNXIY,ISREK,,0.0,IS
L0595,AUPER,AUPER,,0.0,AU
L0596,PKLHE,BDDAC,,0.0,BD
L0597,CNSGH,DZALG,,0.0,DZ
L0598,ECUIO,NPKTM,,0.0,NP
L0599,LVRIX,USBOS,,0.0,US
L0600,PKISB,OMMCT,,0.0,OM
L0601,CNNKG,SDJUB,,0.0,SD
L0602,PKLHE,IQBSR,,0.0,IQ
L0603,USORD,CAYVR,,0.0,CA
L0604,BDDAC,GTGUA,,0.0,GT
L0605,GBMAN,AUSYD,,0.0,AU
L0606,CAVAN,USMCI,,0.0,US
L0607,INMAA,JPHND,,0.0,JP
L0608,SARUH,CNHGH,,0.0,CN
L0609,USSTL,RWKGL,,0.0,RW
L0610,BHBAH,USCHI,,0.0,US
L0611,GBLHR,IDJKT,,0.0,ID
L0612,SGSIN,ILTLV,,0.0,IL
L0613,FRCDG,CNNGB,,0.0,CN
L0614,GBEMA,CNHGH,,0.0,CN
L0615,ECUIO,GBLHR,,0.0,GB
L0616,VNSGN,GALBV,,0.0,GA
L0617,CNSZX,SKBTS,,0.0,SK
L0618,USPHL,CAYQB,,0.0,CA
L0619,GBLHR,AUBNE,,0.0,AU
L0620,ECUIO,NGLOS,,0.0,NG
L0621,QADOH,JPOKA,,0.0,JP
L0622,USSTL,KZNQZ,,0.0,KZ
L0623,CNHFE,IRIKA,,0.0,IR
L0624,KZALA,NLAMS,,0.0,NL
L0625,CAYYC,CAYVR,,0.0,CA
L0626,CNSZX,FRCDG,,0.0,FR
L0627,IDCGK,PKLHE,,0.0,PK
L0628,FRCQF,ITLIN,,0.0,IT
L0629,GBBFS,LKCMB,,0.0,LK
L0630,GBLHR,GBSTN,,0.0,GB
L0631,GBMAN,LKCMB,,0.0,LK
L0632,INBLR,GBMAN,,0.0,GB
L0633,GBMAN,AESHJ,,0.0,AE
L0634,CNWUX,CNCAN,,0.0,CN
L0635,CNTSN,CNMFM,,0.0,CN
L0636,INAMD,BHBAH,,0.0,BH
L0637,CNWUX,SDKRT,,0.0,SD
L0638,VNTCG,KGFRU,,0.0,KG
L0639,KRINC,LULUX,,0.0,LU
L0640,TWTPE,IRIKA,,0.0,IR
L0641,CAMTR,MXMEX,,0.0,MX
L0642,PWROR,RWKGL,,0.0,RW
L0643,PKSKT,IDJKT,,0.0,ID
L0644,PKKHI,SDKRT,,0.0,SD
L0645,EGCAI,DZALG,,0.0,DZ
L0646,CNSZX,GTGUA,,0.0,GT
L0647,LVRIX,AEDXB,,0.0,AE
L0648,GBLHR,USIAD,,0.0,US
L0649,JPKIX,GBLHR,,0.0,GB
L0650,JPNGO,GBLHR,,0.0,GB
L0651,PLWAW,MWLLW,,0.0,MW
L0652,CASJB,USMIA,,0.0,US
L0653,KRINC,BDDAC,,0.0,BD
L0654,MRNKC,GBBHX,,0.0,GB
L0655,PELIM,IRIKA,,0.0,IR
L0656,IQEBL,JPNRT,,0.0,JP
L0657,TRADB,PFPPT,,0.0,PF
L0658,THTPT,AEDXB,,0.0,AE
L0659,TRISL,PTLIS,,0.0,PT
L0660,USATL,GETBS,,0.0,GE
L0661,AESHJ,MQFDF,,0.0,MQ
L0662,PHMNL,GBLHR,,0.0,GB
L0663,CNMFM,IDCGK,,0.0,ID
L0664,SESTO,MQFDF,,0.0,MQ
L0665,JPHKT,HKHKG,,0.0,HK
L0666,NPKTM,NPKTM,,0.0,NP
L0667,ARSPD,GTGUA,,0.0,GT
L0668,AEAUH,CNPEK,,0.0,CN
L0669,MUMRU,AMEVN,,0.0,AM
L0670,ITMXP,CMDLA,,0.0,CM
L0671,USABY,BSNAS,,0.0,BS
L0672,INCOK,CNPEK,,0.0,CN
L0673,ILTAV,AEDWC,,0.0,AE
L0674,CUSCU,MQFDF,,0.0,MQ
L0675,CNMFM,AOLAD,,0.0,AO
L0676,CNSHA,AMEVN,,0.0,AM
L0677,GBLHR,AUPER,,0.0,AU
L0678,ILTAV,SAJED,,0.0,SA
L0679,ETADD,ITLIN,,0.0,IT
L0680,USDTW,BSNAS,,0.0,BS
L0681,CNMFM,CNPKX,,0.0,CN
L0682,CNPEK,UGEBB,,0.0,UG
L0683,ECGYQ,HKHKG,,0.0,HK
L0684,OMMCT,USMCI,,0.0,US
L0685,CNWUX,NPKTM,,0.0,NP
L0686,CNCGU,INBLR,,0.0,IN
L0687,AZGYD,USPDX,,0.0,US
L0688,JPHKT,ETADD,,0.0,ET
L0689,PWROR,CNNGB,,0.0,CN
L0690,CRSJO,CNTSN,,0.0,CN
L0691,MVMLE,USCHI,,0.0,US
L0692,LVRIX,USSFO,,0.0,US
L0693,USSAN,NPKTM,,0.0,NP
L0694,JPNRT,DZALG,,0.0,DZ
L0695,TWKHH,JPHMD,,0.0,JP
L0696,CNHGH,SGJUR,,0.0,SG
L0697,FJSUV,OMSLL,,0.0,OM
L0698,USPHL,ETADD,,0.0,ET
L0699,ZAJNB,KPICN,,0.0,KP
L0700,GTGUA,GBLHR,,0.0,GB
L0701,MYPEN,GBLHR,,0.0,GB
L0702,USIAH,SDJUB,,0.0,SD
L0703,MRNKC,AUADL,,0.0,AU
L0704,JPHKT,SDJUB,,0.0,SD
L0705,GBPIK,DEFRA,,0.0,DE
L0706,GYGEO,USJFK,,0.0,US
L0707,BDDAC,MYKUL,,0.0,MY
L0708,CAYYT,USSDF,,0.0,US
L0709,CNCGO,DZALG,,0.0,DZ
L0710,MVMLE,HKHKG,,0.0,HK
L0711,TWKHH,VNSGN,,0.0,VN
L0712,KWKWI,KZGUW,,0.0,KZ
L0713,MUPLU,CUSCU,,0.0,CU
L0714,ILTAV,CDBZV,,0.0,CD
L0715,GBNCL,PFPPT,,0.0,PF
L0716,CNNGB,HKHKG,,0.0,HK
L0717,GBMAN,INCOK,,0.0,IN
L0718,PTOPO,SDJUB,,0.0,SD
L0719,PLWAW,FIHEL,,0.0,FI
L0720,IQEBL,DEHAJ,,0.0,DE
L0721,LKCMB,TZMWZ,,0.0,TZ
L0722,GBEMA,ITSWK,,0.0,IT
L0723,GBEMA,GBDVR,,0.0,GB
L0724,CNDLC,JPOKA,,0.0,JP
L0725,GBEMA,GBGLA,,0.0,GB
L0726,CNHGH,MWLLW,,0.0,MW
L0727,HKHKG,LULUX,,0.0,LU
L0728,KRICN,UYMVD,,0.0,UY
L0729,USJFK,MXGDL,,0.0,MX
L0730,CNXIA,JPHND,,0.0,JP
L0731,GBLHR,CNTSN,,0.0,CN
L0732,CAYEG,GBLGW,,0.0,GB
L0733,AEDXB,USJFK,,0.0,US
L0734,GBLHR,TRIST,,0.0,TR
L0735,GBMAN,CAYYZ,,0.0,CA
L0736,GBMAN,USPHX,,0.0,US
L0737,GBMAN,UGEBB,,0.0,UG
L0738,ILTAV,GBMAN,,0.0,GB
L0739,USLAX,UYMVD,,0.0,UY
L0740,NPKTM,AONBJ,,0.0,AO
L0741,USSTL,TJDYU,,0.0,TJ
L0742,GBGLA,IRIKA,,0.0,IR
L0743,PKKHI,TNTUN,,0.0,TN
L0744,CAYEG,CAYUL,,0.0,CA
L0745,CNYAT,JOAMM,,0.0,JO
L0746,GBMAN,SAJED,,0.0,SA
L0747,USCLE,CYECN,,0.0,CY
L0748,ATVIE,MUMRU,,0.0,MU
L0749,AGSJO,BRRIO,,0.0,BR
L0750,GBLGW,INAMD,,0.0,IN
L0751,JOAMM,TZDAR,,0.0,TZ
L0752,AOLAD,ETADD,,0.0,ET
L0753,SGSIN,CFBGF,,0.0,CF
L0754,CAYEG,KZGUW,,0.0,KZ
L0755,GBGLW,ITSWK,,0.0,IT
L0756,OMMCT,GBLHR,,0.0,GB
L0757,MUPLU,HTPAP,,0.0,HT
L0758,TRIZM,ITMXP,,0.0,IT
L0759,GYGEO,USPIT,,0.0,US
L0760,CASJB,LYMJI,,0.0,LY
L0761,ECDUN,INMAA,,0.0,IN
L0762,INMAA,TJDYU,,0.0,TJ
L0763,MUMRU,AUMEL,,0.0,AU
L0764,CNDLC,MWLLW,,0.0,MW
L0765,JPHKT,PFPPT,,0.0,PF
L0766,CUSCU,CYLCA,,0.0,CY
L0767,GBLGW,SARUH,,0.0,SA
L0768,USCLT,GBLHR,,0.0,GB
L0769,USMCI,CDGOM,,0.0,CD
L0770,DEHHN,MQFDF,,0.0,MQ
L0771,VNSGN,MGTNR,,0.0,MG
L0772,PWROR,SDJUB,,0.0,SD
L0773,GBSTN,GBMNC,,0.0,GB
L0774,ZACPT,TNTUN,,0.0,TN
L0775,KRINC,LYMJI,,0.0,LY
L0776,ATVIE,DESTR,,0.0,DE
L0777,CNXIA,AEDXB,,0.0,AE
L0778,ECGYE,CNWUH,,0.0,CN
L0779,USMCI,KZNQZ,,0.0,KZ
L0780,CNDLC,GBLHR,,0.0,GB
L0781,KRICN,USORD,,0.0,US
L0782,KRINC,USORD,,0.0,US
L0783,CNTAO,USDFW,,0.0,US
L0784,MUMRU,VNHAN,,0.0,VN
L0785,CNTSN,GALBV,,0.0,GA
L0786,TWKHH,LYMJI,,0.0,LY
L0787,CNXIY,AONBJ,,0.0,AO
L0788,CNMFM,INHYD,,0.0,IN
L0789,OMMCT,MZMPM,,0.0,MZ
L0790,USCLE,MVMLE,,0.0,MV
L0791,CNBJS,GALBV,,0.0,GA
L0792,AGSJO,TZDAR,,0.0,TZ
L0793,VNHAN,MUMRU,,0.0,MU
L0794,DEDUI,IQEBL,,0.0,IQ
L0795,TNTUN,MUMRU,,0.0,MU
L0796,GBLHR,TZDAR,,0.0,TZ
L0797,KWKWI,DEHAM,,0.0,DE
L0798,CNTXG,AEDXB,,0.0,AE
L0799,ESBCN,CUSCU,,0.0,CU
L0800,ECUIO,USATL,,0.0,US
L0801,CZPRG,DZALG,,0.0,DZ
L0802,GBNCL,AEDXB,,0.0,AE
L0803,GBBHX,INHYD,,0.0,IN
L0804,GBLHR,BEBRU,,0.0,BE
L0805,CAYYC,AMEVN,,0.0,AM
L0806,TWTPE,AUBNE,,0.0,AU
L0807,KWKWI,USBNA,,0.0,US
L0808,AGSJO,ITSWK,,0.0,IT
L0809,LVRIX,JPKIX,,0.0,JP
L0810,CNCAN,QADOH,,0.0,QA
L0811,MUPLU,ARBHI,,0.0,AR
L0812,HKHKG,UGEBB,,0.0,UG
L0813,SGSIN,IDJKT,,0.0,ID
L0814,GYGEO,SAJED,,0.0,SA
L0815,CNPEK,GBMAN,,0.0,GB
L0816,CNHFE,CMDLA,,0.0,CM
L0817,HNSLO,CYLCA,,0.0,CY
L0818,CNTXG,JPCTS,,0.0,JP
L0819,CAMTR,TZDAR,,0.0,TZ
L0820,CNXMN,NLAMS,,0.0,NL
L0821,TRADB,RUDYR,,0.0,RU
L0822,BHBAH,CNNGB,,0.0,CN
L0823,FJSUV,IDCGK,,0.0,ID
L0824,GBLHR,CNWUH,,0.0,CN
L0825,ITMXP,GBLHR,,0.0,GB
L0826,CNPEK,GBLHR,,0.0,GB
L0827,GBMAN,MYKUL,,0.0,MY
L0828,GBBHX,SESTO,,0.0,SE
L0829,KZALA,USSFO,,0.0,US
L0830,CNSZX,ITMXP,,0.0,IT
L0831,PKISB,PKKHI,,0.0,PK
L0832,ATVIE,CDBZV,,0.0,CD
L0833,TRADB,GBMNC,,0.0,GB
L0834,FJSUV,AUBNE,,0.0,AU
L0835,CNTXG,CMDLA,,0.0,CM
L0836,ECUIO,AESHJ,,0.0,AE
L0837,KWKWI,GBLBA,,0.0,GB
L0838,CNKHN,TZDAR,,0.0,TZ
L0839,SESTO,TDNDJ,,0.0,TD
L0840,JOAMM,CGPNR,,0.0,CG
L0841,USSAN,CAYMX,,0.0,CA
L0842,PLWAW,OMMCT,,0.0,OM
L0843,JPHND,CNSZX,,0.0,CN
L0844,HNSLO,AEAUH,,0.0,AE
L0845,ECDUN,USLAS,,0.0,US
L0846,AOLAD,USMIA,,0.0,US
L0847,CABLR,LKCMB,,0.0,LK
L0848,INMAA,AMEVN,,0.0,AM
L0849,CNBJS,PLWAW,,0.0,PL
L0850,AEDXB,CDGOM,,0.0,CD
L0851,TRADB,MUMRU,,0.0,MU
L0852,USATL,KPICN,,0.0,KP
L0853,CABLR,CYLCA,,0.0,CY
L0854,IQEBL,GBLBA,,0.0,GB
L0855,CRSJO,VNHAN,,0.0,VN
L0856,ITSWK,LYMJI,,0.0,LY
L0857,GBGLW,PTLIS,,0.0,PT
L0858,USCLT,USCMH,,0.0,US
L0859,AOLAD,MXZLO,,0.0,MX
L0860,CASJB,USSFO,,0.0,US
L0861,PKISB,BMBDA,,0.0,BM
L0862,GBMAN,INMAA,,0.0,IN
L0863,TRISL,CYECN,,0.0,CY
L0864,VNSGN,THBKK,,0.0,TH
L0865,MUMRU,PFPPT,,0.0,PF
L0866,TRAYT,TRIST,,0.0,TR
L0867,CAYUL,HTPAP,,0.0,HT
L0868,CNTSN,CNBJS,,0.0,CN
L0869,MYPEN,SNDSS,,0.0,SN
L0870,USBOS,BMBDA,,0.0,BM
L0871,CNHGH,LYMJI,,0.0,LY
L0872,AESHJ,LVRIX,,0.0,LV
L0873,ZAJNB,MQFDF,,0.0,MQ
L0874,CNPVG,OMSLL,,0.0,OM
L0875,FIHEL,GBLHR,,0.0,GB
L0876,FJSUV,ECUIO,,0.0,EC
L0877,USTPA,KGFRU,,0.0,KG
L0878,KZALA,RUSVO,,0.0,RU
L0879,INCCU,TZDAR,,0.0,TZ
L0880,USSDF,CMDLA,,0.0,CM
L0881,TWKHH,BHBAH,,0.0,BH
L0882,BDDAC,CNPKX,,0.0,CN
L0883,CAYYT,MUMRU,,0.0,MU
L0884,USPHL,TDNDJ,,0.0,TD
L0885,GYGEO,CYLCA,,0.0,CY
L0886,IDCGK,CDGOM,,0.0,CD
L0887,HKHKG,USJFK,,0.0,US
L0888,ETADD,HKHI0,,0.0,HK
L0889,CNSHA,RWKGL,,0.0,RW
L0890,GTGUA,UZTAS,,0.0,UZ
L0891,ECUIO,PKLHE,,0.0,PK
L0892,MUMRU,GHACC,,0.0,GH
L0893,CNNKG,MGTNR,,0.0,MG
L0894,CNTNA,AGANU,,0.0,AG
L0895,GBLHR,ESBCN,,0.0,ES
L0896,CNMFM,LTKLJ,,0.0,LT
L0897,AZGYD,CAHAL,,0.0,CA
L0898,MYPEN,SAJUB,,0.0,SA
L0899,SARUH,MZMPM,,0.0,MZ
L0900,MUPLU,GBMAN,,0.0,GB
L0901,PKLHE,GALBV,,0.0,GA
L0902,GBMAN,MGTNR,,0.0,MG
L0903,TNTUN,GBLHR,,0.0,GB
L0904,GBLHR,PKISB,,0.0,PK
L0905,FJSUV,USPFN,,0.0,US
L0906,PKKHI,IQBSR,,0.0,IQ
L0907,USDET,RWKGL,,0.0,RW
L0908,USSLC,CDFBM,,0.0,CD
L0909,CNQDG,HTPAP,,0.0,HT
L0910,AUADL,MQFDF,,0.0,MQ
L0911,FIHEL,GBMNC,,0.0,GB
L0912,CNHGH,LBBEY,,0.0,LB
L0913,CNSHA,MGTNR,,0.0,MG
L0914,CNEHU,MQFDF,,0.0,MQ
L0915,GBMNC,DEHAJ,,0.0,DE
L0916,TRAYT,SCSEZ,,0.0,SC
L0917,AUMEL,ETADD,,0.0,ET
L0918,AESHJ,ISREK,,0.0,IS
L0919,KRICN,AGANU,,0.0,AG
L0920,NPKTM,GBBHX,,0.0,GB
L0921,GBLHR,SCSEZ,,0.0,SC
L0922,CUSCU,DEHAJ,,0.0,DE
L0923,SESTO,RUSVO,,0.0,RU
L0924,CNPVG,UGEBB,,0.0,UG
L0925,OMMCT,SOHGA,,0.0,SO
L0926,PTOPO,PFPPT,,0.0,PF
L0927,MRNKC,SOHGA,,0.0,SO
L0928,CNNKG,PKLHE,,0.0,PK
L0929,HKHKG,JPOKA,,0.0,JP
L0930,GBGLW,AEDXB,,0.0,AE
L0931,GBPIK,NPKTM,,0.0,NP
L0932,CUSCU,LYMJI,,0.0,LY
L0933,JPNRT,CNCTU,,0.0,CN
L0934,MVMLE,GBLHR,,0.0,GB
L0935,AEAUH,AESHJ,,0.0,AE
L0936,CNWUX,KWKWI,,0.0,KW
L0937,CRSJO,JPHND,,0.0,JP
L0938,GBBBS,AOLAD,,0.0,AO
L0939,ECGYE,SOHGA,,0.0,SO
L0940,TWTPE,JPHMD,,0.0,JP
L0941,BDDAC,INCCU,,0.0,IN
L0942,CNDLC,GALBV,,0.0,GA
L0943,CNWUH,KZALA,,0.0,KZ
L0944,ITSWK,NLAMS,,0.0,NL
L0945,BHBAH,GETBS,,0.0,GE
L0946,CAYYT,LYMJI,,0.0,LY
L0947,ARSPD,KZALA,,0.0,KZ
L0948,GBSTN,BMBDA,,0.0,BM
L0949,MGTNR,ARBHI,,0.0,AR
L0950,GYGEO,JPNGO,,0.0,JP
L0951,THTPT,JPHND,,0.0,JP
L0952,AEDXB,LKCMB,,0.0,LK
L0953,BEBRU,NOOSL,,0.0,NO
L0954,ECGYQ,TZDAR,,0.0,TZ
L0955,GBPIK,TRIST,,0.0,TR
L0956,BEBRU,TRIST,,0.0,TR
L0957,HNSLO,KPICN,,0.0,KP
L0958,MVMLE,GHACC,,0.0,GH
L0959,AUNTL,MZMPM,,0.0,MZ
L0960,ECGYQ,NLAMS,,0.0,NL
L0961,AUBNE,CMDLA,,0.0,CM
L0962,MYKUL,AEDXB,,0.0,AE
L0963,PLWAW,KGFRU,,0.0,KG
L0964,GBBHM,ETADD,,0.0,ET
L0965,SGSIN,CNXMN,,0.0,CN
L0966,BHBAH,AEAUH,,0.0,AE
L0967,GYGEO,NPKTM,,0.0,NP
L0968,CNDLC,IRIKA,,0.0,IR
L0969,CNSZX,USCVG,,0.0,US
L0970,GBLHR,COBOG,,0.0,CO
L0971,GBLHR,KENBO,,0.0,KE
L0972,ETADD,UYMVD,,0.0,UY
L0973,FJSUV,SAJED,,0.0,SA
L0974,TRIST,RUSVO,,0.0,RU
L0975,USDFW,CFBGF,,0.0,CF
L0976,CNTAO,LULUX,,0.0,LU
L0977,CNFOC,NPKTM,,0.0,NP
L0978,GBPIK,CUSCU,,0.0,CU
L0979,MGTNR,MYKUL,,0.0,MY
L0980,JPNRT,PKISB,,0.0,PK
L0981,MUPLU,INDEL,,0.0,IN
L0982,AOLAD,CNPKX,,0.0,CN
L0983,CNTAO,HTPAP,,0.0,HT
L0984,CNHGH,SGSIN,,0.0,SG
L0985,AUNTL,AUDRW,,0.0,AU
L0986,CNYAT,CNPKX,,0.0,CN
L0987,GBPIK,PTOPO,,0.0,PT
L0988,GBMAN,CLSCL,,0.0,CL
L0989,SARUH,BHBAH,,0.0,BH
L0990,KZALA,DEHAJ,,0.0,DE
L0991,ESMAD,AGANU,,0.0,AG
L0992,IQEBL,DESTR,,0.0,DE
L0993,VNSGN,AMEVN,,0.0,AM
L0994,VNSGN,JPHND,,0.0,JP
L0995,CNYAT,IQEBL,,0.0,IQ
L0996,ECGYQ,TNTUN,,0.0,TN
L0997,FRCQF,DZALG,,0.0,DZ
L0998,DEDUI,MTMLA,,0.0,MT
L0999,CZPRG,TRIST,,0.0,TR
L1000,MYKUL,KWKWI,,0.0,KW
L1001,USATL,USPHL,,0.0,US
L1002,GBMAN,CNCGO,,0.0,CN
L1003,KPICN,GTGUA,,0.0,GT
L1004,USATL,MVMLE,,0.0,MV
L1005,GYGEO,RWKGL,,0.0,RW
L1006,KPICN,CNWUH,,0.0,CN
L1007,CNCAN,CNCTU,,0.0,CN
L1008,LKCMB,PLWAW,,0.0,PL
L1009,CUSCU,KZGUW,,0.0,KZ
L1010,GYGEO,USIAH,,0.0,US
L1011,LVRIX,ITSWK,,0.0,IT
L1012,CNHFE,UYMVD,,0.0,UY
L1013,ZAJNB,IQBGW,,0.0,IQ
L1014,GBBFS,RUSVO,,0.0,RU
L1015,KWKWI,FIHEL,,0.0,FI
L1016,CRSJO,SDKRT,,0.0,SD
L1017,MUPLU,INBOM,,0.0,IN
L1018,CAYEG,SDJUB,,0.0,SD
L1019,USMIA,MXMEX,,0.0,MX
L1020,THTPT,SARUH,,0.0,SA
L1021,ECUIO,CNTSN,,0.0,CN
L1022,CAMTR,USMCO,,0.0,US
L1023,PWROR,CAYQB,,0.0,CA
L1024,IDCGK,MGTNR,,0.0,MG
L1025,USDTW,ETADD,,0.0,ET
L1026,CNKHN,INAMD,,0.0,IN
L1027,USPHL,CAHAL,,0.0,CA
L1028,KPICN,PLWAW,,0.0,PL
L1029,USPHL,USMCI,,0.0,US
L1030,MGTNR,CAYWG,,0.0,CA
L1031,CNCGO,ETADD,,0.0,ET
L1032,CAYYC,USDTW,,0.0,US
L1033,USBOS,CAYQB,,0.0,CA
L1034,CNWUX,SKBTS,,0.0,SK
L1035,USORD,MZMPM,,0.0,MZ
L1036,GBNCL,KZGUW,,0.0,KZ
L1037,GBBHM,GBLBA,,0.0,GB
L1038,TRIZM,SDJUB,,0.0,SD
L1039,KWKWI,SDJUB,,0.0,SD
L1040,HNSLO,GBLHR,,0.0,GB
L1041,CNXMN,OMSLL,,0.0,OM
L1042,MUMRU,CMDLA,,0.0,CM
L1043,GBLHR,CAYUL,,0.0,CA
L1044,HKHKG,USLAX,,0.0,US
L1045,GBMAN,EGCAI,,0.0,EG
L1046,LVRIX,SGJUR,,0.0,SG
L1047,USDTW,IRIKA,,0.0,IR
L1048,CNPVG,ISREK,,0.0,IS
L1049,MUMRU,IDCGK,,0.0,ID
L1050,GYGEO,CNTSN,,0.0,CN
L1051,CASJB,SNDSS,,0.0,SN
L1052,ETADD,SARUH,,0.0,SA
L1053,MRNKC,BSNAS,,0.0,BS
L1054,VNTCG,IQEBL,,0.0,IQ
L1055,DEFRA,AGANU,,0.0,AG
L1056,NPKTM,USSDF,,0.0,US
L1057,SAJED,CNPVG,,0.0,CN
L1058,TNTUN,DEFRA,,0.0,DE
L1059,CNHFE,MQFDF,,0.0,MQ
L1060,CRSJO,MVMLE,,0.0,MV
L1061,USEWR,CAYUL,,0.0,CA
L1062,USABY,LBBEY,,0.0,LB
L1063,INCCU,LKCMB,,0.0,LK
L1064,SGSIN,GBMAN,,0.0,GB
L1065,QADOH,MUMRU,,0.0,MU
L1066,QADOH,CNXMN,,0.0,CN
L1067,GBSTN,RUDYR,,0.0,RU
L1068,JPNGO,JPHND,,0.0,JP
L1069,BHBAH,USCVG,,0.0,US
L1070,KRICN,CMDLA,,0.0,CM
L1071,GBBHX,INDEL,,0.0,IN
L1072,GBMAN,INHYD,,0.0,IN
L1073,USPHL,BHBAH,,0.0,BH
L1074,GBNCL,SCSEZ,,0.0,SC
L1075,DEDUI,ECUIO,,0.0,EC
L1076,CAYVR,USCLT,,0.0,US
L1077,CNTAO,USORD,,0.0,US
L1078,ESMAD,CYECN,,0.0,CY
L1079,USTPA,CAYWG,,0.0,CA
L1080,AZGYD,NGLOS,,0.0,NG
L1081,SARUH,UZTAS,,0.0,UZ
L1082,FIHEL,GBGLA,,0.0,GB
L1083,AESHJ,BSNAS,,0.0,BS
L1084,CNPVG,MVMLE,,0.0,MV
L1085,INCOK,UYMVD,,0.0,UY
L1086,SAJED,SCSEZ,,0.0,SC
L1087,USSTL,BMBDA,,0.0,BM
L1088,JOAMM,CNKMG,,0.0,CN
L1089,CNCGO,IQEBL,,0.0,IQ
L1090,CNCGO,AEAUH,,0.0,AE
L1091,HNSLO,USMIA,,0.0,US
L1092,GBPIK,TJDYU,,0.0,TJ
L1093,USSAN,TJDYU,,0.0,TJ
L1094,GTGUA,DKCPH,,0.0,DK
L1095,NPKTM,DZALG,,0.0,DZ
L1096,CNPEK,MWLLW,,0.0,MW
L1097,TRIZM,NOOSL,,0.0,NO
L1098,PHMNL,MGTNR,,0.0,MG
L1099,CABLR,CDFBM,,0.0,CD
L1100,GBLHR,LBBEY,,0.0,LB
L1101,TRIST,CDBZV,,0.0,CD
L1102,MRNKC,USJFK,,0.0,US
L1103,GBLHR,USPHX,,0.0,US
L1104,PKISB,IQBSR,,0.0,IQ
L1105,TRIST,GBLBA,,0.0,GB
L1106,THTPT,INMAA,,0.0,IN
L1107,USSFO,NLAMS,,0.0,NL
L1108,ATVIE,MWLLW,,0.0,MW
L1109,CNCKG,UGEBB,,0.0,UG
L1110,DEFRA,PTOPO,,0.0,PT
L1111,GBNCL,LTKLJ,,0.0,LT
L1112,IDCGK,MWLLW,,0.0,MW
L1113,MUMRU,INMAA,,0.0,IN
L1114,PTOPO,BHBAH,,0.0,BH
L1115,ECGYE,CDFBM,,0.0,CD
L1116,MUMRU,AUSYD,,0.0,AU
L1117,HNSLO,TMASB,,0.0,TM
L1118,KWKWI,GBMAN,,0.0,GB
L1119,GBMAN,TZDAR,,0.0,TZ
L1120,GBMNC,BMBDA,,0.0,BM
L1121,ESBCN,ESBCN,,0.0,ES
L1122,GTGUA,INMAA,,0.0,IN
L1123,CAYUL,USSLC,,0.0,US
L1124,CNBJS,USSFO,,0.0,US
L1125,USCHI,SOMGQ,,0.0,SO
L1126,ECGYE,TNTUN,,0.0,TN
L1127,GBNCL,MVMLE,,0.0,MV
L1128,PWROR,SGSIN,,0.0,SG
L1129,ESMAD,GBMAN,,0.0,GB
L1130,GBMAN,USMIA,,0.0,US
L1131,GBBHX,JOAMM,,0.0,JO
L1132,AUMEL,CYLCA,,0.0,CY
L1133,SARUH,CNTSN,,0.0,CN
L1134,VNTCG,SDKRT,,0.0,SD
L1135,CNCAN,NLAMS,,0.0,NL
L1136,ILTLV,BRVIX,,0.0,BR
L1137,CABLR,DZALG,,0.0,DZ
L1138,DEHHN,GBGLA,,0.0,GB
L1139,JOAMM,DEFRA,,0.0,DE
L1140,GYGEO,SDKRT,,0.0,SD
L1141,HNSLO,CLSCL,,0.0,CL
L1142,CNTNA,UGEBB,,0.0,UG
L1143,ESBCN,SDJUB,,0.0,SD
L1144,DECGN,GBGLA,,0.0,GB
L1145,CNCKG,THBKK,,0.0,TH
L1146,MVMLE,SNDSS,,0.0,SN
L1147,USCHI,MXMEX,,0.0,MX
L1148,NLAMS,ILTLV,,0.0,IL
L1149,BEBRU,AOLAD,,0.0,AO
L1150,JPHKT,INDEL,,0.0,IN
L1151,GBGLA,RUVKO,,0.0,RU
L1152,USSDF,USBOS,,0.0,US
L1153,PKSKT,UYMVD,,0.0,UY
L1154,ILTLV,BRGRU,,0.0,BR
L1155,AEDWC,INCCU,,0.0,IN
L1156,GBLON,LRMLW,,0.0,LR
L1157,CNCGU,ISREK,,0.0,IS
L1158,GBSTN,DEHAJ,,0.0,DE
L1159,CAYEG,CAHAL,,0.0,CA
L1160,GBLHR,ITSWK,,0.0,IT
L1161,MXMEX,USMEM,,0.0,US
L1162,INMAA,CYECN,,0.0,CY
L1163,VNDAD,KZALA,,0.0,KZ
L1164,ETADD,TDNDJ,,0.0,TD
L1165,OMMCT,CAYQB,,0.0,CA
L1166,PTOPO,SNDSS,,0.0,SN
L1167,TRADB,DEFRA,,0.0,DE
L1168,PWROR,GBGLA,,0.0,GB
L1169,TWTPE,VNSGN,,0.0,VN
L1170,USMCI,USATL,,0.0,US
L1171,CNCGU,HKHKG,,0.0,HK
L1172,USCLT,CYECN,,0.0,CY
L1173,TNTUN,INMAA,,0.0,IN
L1174,KPICN,JPKIX,,0.0,JP
L1175,GBBHX,AONBJ,,0.0,AO
L1176,PKKHI,UYMVD,,0.0,UY
L1177,CAYYC,GBLHR,,0.0,GB
L1178,OMMCT,ECUIO,,0.0,EC
L1179,AGSJO,SOMGQ,,0.0,SO
L1180,MUPLU,AREZE,,0.0,AR
L1181,AUNTL,IRIKA,,0.0,IR
L1182,TNTUN,IRIKA,,0.0,IR
L1183,CUSCU,GBDVR,,0.0,GB
